kepid,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2
9022166,K02175.02,2,FALSE POSITIVE,0.001,72.3826983,19.336872,4.21,0.72,-1.08,0.019396,0.002706,-0.002065
10965588,K02177.01,1,CANDIDATE,1.0,62.8917493,17.591223,2.5,0.12,-0.21,0.026810000000000004,0.005929,-0.001812
11295426,K00246.02,2,CANDIDATE,1.0,9.60505976,26.348282,0.91,0.05,-0.04,0.006981,0.001759,-0.00022
6206214,K02252.01,1,CANDIDATE,0.999,13.53953595,16.829338,2.32,0.37,-0.57,0.010628,0.00044699999999999997,-0.000362
8959839,K02253.01,1,CANDIDATE,1.0,22.7082375,18.914751000000003,1.72,0.54,-0.2,0.015865,0.000715,-0.000408
5607631,K02254.01,1,FALSE POSITIVE,0.0,20.5696575,21.089045000000002,28.96,7.85,-2.45,0.316474,70.54236,-4.55489
7672097,K02255.01,1,CANDIDATE,0.996,7.97033985,20.173883,1.81,0.44,-0.15,0.020225999999999997,0.000869,-0.000551
9112931,K02256.01,1,CANDIDATE,1.0,10.71253475,27.54635,2.02,0.11,-0.1,0.034061,0.00379,-0.002817
9757613,K00250.04,3,CANDIDATE,0.965,46.82767725,24.248086999999998,2.13,0.12,-0.16,0.036335,0.000627,-0.0011710000000000002
9071593,K02257.01,1,CANDIDATE,1.0,32.563524900000004,21.8976,2.05,0.15,-0.12,0.021865,0.000656,-0.000947
6119141,K02343.01,1,FALSE POSITIVE,0.056,29.0726293,16.9329,2.32,0.67,-0.36,0.020385,0.005091,-0.0012779999999999998
8247771,K02344.01,1,CANDIDATE,0.999,1.118547814,18.01519,0.98,0.08,-0.07,0.013600999999999999,0.0007700000000000001,-0.000489
5629538,K02345.01,1,CANDIDATE,0.991,15.18727049,17.602406,1.94,0.58,-0.25,0.017654,0.0019489999999999998,-0.002025
8561231,K02346.01,1,CANDIDATE,0.999,28.6853212,18.835445,2.69,0.64,-0.23,0.029427,4.9e-05,-0.005577
8235924,K02347.01,1,FALSE POSITIVE,0.15,0.5880010529999999,31.676039000000003,0.99,0.04,-0.07,0.015847999999999998,0.00022799999999999999,-0.0005769999999999999
6941084,K02348.01,1,CANDIDATE,0.99,85.7357202,16.812538,2.94,0.98,-0.39,0.025021,0.001099,-0.0008560000000000001
11548140,K00256.01,1,FALSE POSITIVE,0.0,1.378649746,110.81966399999999,6.51,0.52,-0.77,0.135797,0.0008470000000000001,-0.000664
11968463,K02433.02,1,CANDIDATE,1.0,10.04378351,23.985958,2.94,1.03,-0.34,0.024215999999999998,0.00054,-0.004922
11968463,K02433.03,3,CANDIDATE,0.917,56.414831400000004,11.664873,2.9,1.01,-0.34,0.023849000000000002,0.000502,-0.003998
11968463,K02433.04,4,CANDIDATE,0.638,27.9040511,9.239130000000001,2.19,0.77,-0.25,0.018050999999999998,0.003111,-0.002368
11968463,K02433.05,5,FALSE POSITIVE,0.0,0.646745436,9.093621,1.49,0.52,-0.17,0.012277,0.001489,-0.002416
11968463,K02433.07,6,FALSE POSITIVE,0.0,86.431871,7.230308,2.85,0.99,-0.33,0.023463,0.0002,-0.006227
10514430,K00263.01,2,FALSE POSITIVE,0.0,20.71927223,20.29327,2.51,0.13,-0.14,0.014853,0.002625,-0.001216
6864885,K02434.01,1,FALSE POSITIVE,0.0,40.8777605,20.772655,29.55,9.27,-3.09,0.288798,71.42474,-4.168607
9177629,K02522.01,1,CANDIDATE,1.0,5.60402307,15.014907000000001,1.25,0.07,-0.06,0.015587,0.002583,-0.002132
7778767,K02523.01,1,CANDIDATE,0.998,13.0313583,16.700882,2.88,0.43,-0.4,0.024587,0.005876,-0.003054
7778767,K02523.02,2,CANDIDATE,0.763,2.61090223,9.254996,1.8,0.27,-0.25,0.015350999999999998,0.006659,-0.00206
7515762,K02524.01,1,CANDIDATE,0.951,40.99050020000001,14.687092999999999,2.41,0.42,-0.46,0.015658000000000002,0.0008560000000000001,-0.000638
9451706,K00271.02,1,CANDIDATE,1.0,29.39337161,62.0339,2.5,0.07,-0.05,0.016963,0.0020039999999999997,-0.00044400000000000006
5942949,K02525.01,1,CANDIDATE,0.833,57.2932309,11.258780499999999,1.95,0.14,-0.18,0.024537,0.001662,-0.0008900000000000001
7879433,K02527.01,1,CANDIDATE,0.982,1.385787741,15.193795000000001,0.55,0.03,-0.03,0.008438,0.000425,-0.000323
8885673,K02611.01,1,FALSE POSITIVE,0.001,1.228721184,17.91903,1.62,0.12,-0.15,0.01944,0.0008609999999999999,-0.000727
9602613,K02612.01,1,CANDIDATE,0.856,4.61225043,11.438283,0.51,0.06,-0.05,0.004852,0.000306,-0.000215
9602613,K02612.02,2,CANDIDATE,0.952,7.57299816,8.334758,0.53,0.06,-0.05,0.0050490000000000005,0.00028199999999999997,-0.000339
11401755,K00277.02,2,FALSE POSITIVE,0.063,13.84984567,16.726513,1.45,0.07,-0.07,0.008397,0.000266,-0.000185
9712350,K02613.01,1,CANDIDATE,0.989,51.5738653,11.398921000000001,2.41,0.48,-0.16,0.0272,0.001661,-0.001525
5807769,K02614.01,1,CANDIDATE,0.999,7.99022379,14.412554,1.97,0.31,-0.46,0.011686,0.000587,-0.000516
8025596,K02615.01,1,CANDIDATE,0.997,4.69505576,14.638098000000001,1.49,0.44,-0.15,0.014207,0.000759,-0.000571
9271752,K01406.01,1,CANDIDATE,1.0,11.36113254,47.525690000000004,2.6,0.86,-0.29,0.023554,0.002479,-0.001558
9150827,K01408.01,1,CANDIDATE,1.0,14.53410833,25.620432,1.36,0.07,-0.09,0.022588999999999998,0.004076,-0.002141
9391208,K01409.01,1,CANDIDATE,1.0,16.56062577,25.015601999999998,2.94,0.68,-0.46,0.031445,0.0017739999999999998,-0.007281
9391506,K01410.01,1,CANDIDATE,1.0,15.74958583,36.716682,2.77,0.89,-0.3,0.024707,0.0034020000000000005,-0.0011300000000000001
6185711,K00169.01,1,FALSE POSITIVE,0.0,11.70219638,51.785847,16.15,3.82,-1.18,0.194118,68.36763,-0.106498
9425139,K01411.01,1,CANDIDATE,0.995,305.07624689999994,142.38934,7.82,1.25,-0.84,0.061965,0.003433,-0.0034270000000000004
8950853,K01412.01,1,CANDIDATE,0.999,37.814525200000006,38.693222,3.04,0.53,-0.4,0.021172,0.001373,-0.0025109999999999998
7898352,K01486.02,2,CANDIDATE,1.0,30.1837021,29.342370000000003,3.65,0.57,-0.62,0.028292,0.000897,-0.000436
12062667,K01487.01,1,FALSE POSITIVE,0.0,2.92928244,38.558693,38.42,6.95,-12.9,0.156318,1.181594,-0.031397
9589323,K01488.01,1,CANDIDATE,1.0,3.949627144,37.11104,2.32,0.29,-0.22,0.025401,0.0009109999999999999,-0.000488
6803202,K00177.01,1,CANDIDATE,1.0,21.06075303,43.052994,1.78,0.26,-0.21,0.015768,0.000399,-0.0003
9823487,K01489.01,1,CANDIDATE,1.0,16.00460392,27.321852000000003,2.24,0.32,-0.16,0.026677999999999997,0.000139,-0.001448
9602514,K01490.01,1,FALSE POSITIVE,0.0,3.55650737,26.819674,3.05,1.81,-1.81,0.015149000000000001,0.000292,-0.00015800000000000002
9726659,K01491.01,1,CANDIDATE,1.0,3.148661555,27.554878000000002,2.15,0.4,-0.29,0.022587,0.003257,-0.001402
5564247,K01566.01,1,FALSE POSITIVE,0.001,1.7271772580000002,13.080097,1.42,0.25,-0.11,0.018093,0.005311,-0.001301
5438099,K01567.01,1,CANDIDATE,1.0,7.24022418,38.200813000000004,2.14,0.14,-0.08,0.027225,0.005227000000000001,-0.0009939999999999999
5438099,K01567.02,3,CANDIDATE,1.0,4.64622383,21.927835,1.82,0.12,-0.07,0.023132,0.000245,-0.003933
5438099,K01567.03,2,CANDIDATE,1.0,17.32670445,27.026670000000003,2.23,0.14,-0.09,0.028301,0.004469,-0.002873
5438099,K01567.04,4,CANDIDATE,0.999,44.841116799999995,22.303107999999998,2.75,0.18,-0.11,0.034888999999999996,0.000484,-0.005587
5210475,K01568.01,1,FALSE POSITIVE,0.0,1.008917105,26.506721000000002,1.51,0.37,-0.12,0.017433,0.002042,-0.000727
12019440,K00186.01,1,CANDIDATE,0.998,3.24325988,1636.7843,12.91,2.11,-0.91,0.11668699999999999,2.8000000000000003e-05,-0.000205
9277896,K01632.01,1,CANDIDATE,1.0,4.59489816,23.504114,1.85,0.32,-0.32,0.012245,0.000543,-0.002637
7950644,K00192.01,1,CANDIDATE,0.991,10.290994129,1185.7482,13.43,2.01,-3.02,0.089546,4.7e-05,-6.2e-05
9401997,K01633.01,1,CANDIDATE,0.977,32.2964275,13.979327,1.9,0.14,-0.16,0.019489,0.001049,-0.000712
10487119,K01635.01,1,FALSE POSITIVE,0.0,3.374684854,2088.401,49.25,13.79,-4.6,0.478261,0.031094999999999998,-0.030577999999999998
10621666,K01636.01,1,FALSE POSITIVE,0.0,2.61841046,19.388745999999998,1.12,0.29,-0.1,0.012462,0.000361,-0.00047000000000000004
10686864,K01637.01,1,CANDIDATE,1.0,2.97041801,19.680035,1.7,0.22,-0.13,0.020967,0.000535,-0.0010869999999999999
10747439,K01638.01,1,FALSE POSITIVE,0.0,4.593594819,108.22404499999999,8.85,2.74,-0.91,0.08364400000000001,5.9205309999999995,-0.035881
6185331,K01727.01,1,CANDIDATE,0.998,49.7700907,88.690445,5.12,1.24,-0.41,0.057313,0.000217,-0.002913
11820830,K01728.01,1,CANDIDATE,0.994,12.7319385,592.3904,70.11,24.86,-10.64,0.409477,7.1313,-0.066311
6849046,K00201.01,1,CANDIDATE,0.998,4.2253845430000005,1401.7281,9.0,1.42,-0.77,0.078185,0.000381,-4.7e-05
6603756,K01729.01,1,CANDIDATE,0.921,5.204286663,985.01385,16.0,2.56,-2.11,0.17033800000000002,0.000802,-0.002258
8460600,K01730.01,1,FALSE POSITIVE,0.0,6.3520908689999995,3249.1440000000002,18.9,1.99,-1.82,0.24979099999999999,0.001142,-8.4e-05
8266276,K01731.01,1,CANDIDATE,0.809,2.59488443,12.310389500000001,2.36,0.13,-0.24,0.027110000000000002,0.00617,-0.005589
8266276,K01731.02,2,FALSE POSITIVE,0.022,0.8378981529999999,9.6464815,1.26,0.06,-0.13,0.014435,0.0009019999999999999,-0.000916
3966262,K01811.01,1,FALSE POSITIVE,0.0,2.46353343,81.7864,21.49,4.79,-1.91,0.253317,48.62355,-0.686797
6279974,K01812.01,1,FALSE POSITIVE,0.0,0.805259257,263.38788,63.55,8.11,-16.21,0.28783600000000004,0.224556,-0.158498
9455325,K01813.01,1,CANDIDATE,1.0,9.76785911,55.311665000000005,2.54,0.23,-0.15,0.027326999999999997,0.00035,-0.004763
5621125,K01814.01,1,CANDIDATE,1.0,14.80075082,63.108162,17.38,3.36,-6.24,0.020773,0.000303,-0.000539
10656508,K00211.01,1,CANDIDATE,0.998,124.03589939,186.2157,11.13,1.8,-1.8,0.079644,0.000669,-0.000327
9872283,K01815.01,1,CANDIDATE,1.0,3.126861192,78.26885,5.12,3.27,-2.98,0.026786,0.002932,-0.0014939999999999999
9872283,K01815.02,2,CANDIDATE,0.974,1.74610057,8.448628999999999,1.24,0.79,-0.72,0.006490999999999999,0.00047699999999999994,-0.000651
4851530,K01884.01,1,FALSE POSITIVE,0.011,23.11707222,17.629503,4.37,0.62,-0.56,0.050285,0.000637,-0.0055509999999999995
4851530,K01884.02,2,CANDIDATE,0.989,4.77502117,14.301238,1.73,0.24,-0.22,0.019883,0.000425,-0.001437
11413812,K01885.01,1,CANDIDATE,1.0,5.65378163,32.973896,1.82,0.58,-0.15,0.017893,0.000205,-0.0006799999999999999
7132798,K00220.01,1,CANDIDATE,1.0,2.422084188,399.3786,3.55,0.75,-0.32,0.039181,0.000376,-0.00017900000000000001
9549648,K01886.01,1,CANDIDATE,1.0,5.99185827,36.45288,2.75,0.49,-0.59,0.014875,0.000147,-0.002182
10965740,K01887.01,1,FALSE POSITIVE,0.0,21.78769087,35.45106,71.95,20.08,-46.85,0.21602800000000003,70.94364,-0.320735
10063802,K01888.01,1,CANDIDATE,0.978,120.0183551,29.110291999999998,4.54,0.74,-0.35,0.028322000000000003,0.003156,-0.0009710000000000001
5730389,K01956.01,1,FALSE POSITIVE,0.0,2.7595733410000003,27.822397,6.42,1.73,-0.69,0.0681,0.9841059999999999,-0.035232
10028352,K01957.01,1,CANDIDATE,1.0,1.38680229,64.17891,29.33,7.0,-5.25,0.131874,1.270451,-0.082962
5959753,K00226.01,1,CANDIDATE,1.0,8.30865307,56.046688,2.42,0.11,-0.19,0.026057,0.00040899999999999997,-0.00075
10028352,K01957.02,2,FALSE POSITIVE,0.0,1.75147897,11.96055,1.8,0.43,-0.32,0.008101,0.099151,-0.0036710000000000002
9836149,K01958.01,1,CANDIDATE,1.0,17.815968899999998,29.285742,3.12,0.46,-0.21,0.030625,3.6e-05,-0.005214
4813563,K01959.01,1,CANDIDATE,1.0,36.515763899999996,26.913803,2.55,0.1,-0.14,0.029932,0.003698,-0.00352
6949061,K01960.01,1,CANDIDATE,1.0,8.96847034,32.74615,2.17,0.35,-0.39,0.014445,0.002407,-0.000509
2304320,K02033.01,1,CANDIDATE,0.998,16.54081386,27.847146999999996,1.57,0.1,-0.08,0.018716,0.003071,-0.0015199999999999999
8491277,K00234.01,1,CANDIDATE,1.0,9.61375316,83.48201,3.27,0.97,-0.53,0.026947000000000002,0.003355,-0.001042
3657758,K02034.01,1,CANDIDATE,1.0,3.6093130589999998,38.35937,3.26,0.92,-0.31,0.034342000000000004,0.000537,-0.001398
3657758,K02034.02,2,CANDIDATE,1.0,2.3702932,9.094969,1.29,0.37,-0.12,0.013622,0.00158,-0.0012460000000000001
9790806,K02035.01,1,CANDIDATE,1.0,1.93155546,69.970215,2.25,0.26,-0.09,0.023982,0.005646,-0.004281
6382217,K02036.01,1,CANDIDATE,0.978,8.41100305,23.186045,1.8,0.09,-0.13,0.030498,0.000123,-0.005416
6382217,K02036.02,2,CANDIDATE,1.0,5.79529495,12.475944,1.05,0.06,-0.07,0.01791,0.004995,-0.001411
11288051,K00241.01,1,CANDIDATE,1.0,13.82142084,64.584526,2.2,0.15,-0.08,0.030937,0.0009710000000000001,-0.005472
7620413,K02103.02,2,CANDIDATE,0.994,3.66520844,8.112807,0.82,0.12,-0.09,0.007315,0.00044,-0.000596
10854546,K02104.01,1,CANDIDATE,1.0,2.168451063,37.689274,2.41,0.8,-0.34,0.019923,0.00045099999999999996,-0.0005610000000000001
8165946,K02105.01,1,CANDIDATE,1.0,6.42199919,21.660759,1.25,0.2,-0.07,0.011701000000000001,0.000348,-0.000429
12017109,K02106.01,1,CANDIDATE,1.0,9.75374033,17.274105,1.87,0.48,-0.17,0.019066,0.000712,-0.0009029999999999999
9225395,K02107.01,1,CANDIDATE,0.979,81.3153052,18.805635000000002,2.55,0.3,-0.33,0.023916999999999997,0.001266,-0.0008529999999999999
10709622,K02108.01,1,CANDIDATE,0.998,51.3283527,26.047709,3.06,0.96,-0.48,0.025029,0.0036420000000000003,-0.000918
2014991,K02178.01,1,FALSE POSITIVE,0.0,6.49676881,20.777372,3.74,0.58,-1.37,0.011218,0.000319,-0.001114
10670119,K02179.01,1,CANDIDATE,0.998,14.87149773,24.328325,1.59,0.12,-0.1,0.027799,0.001108,-0.00064
10670119,K02179.02,2,CANDIDATE,0.992,2.732767897,21.688448,1.42,0.1,-0.1,0.024752,0.003776,-0.002271
7286911,K02180.01,1,CANDIDATE,0.99,11.55562042,18.907585,2.11,0.25,-0.09,0.022688,0.000572,-0.0036969999999999998
8591173,K02181.01,1,CANDIDATE,1.0,12.2885046,17.047945000000002,3.22,1.5,-1.82,0.017657,0.000109,-0.002012
6962109,K02182.01,1,CANDIDATE,0.969,17.13263125,22.876215,2.31,0.51,-0.22,0.026597000000000003,0.000837,-0.0009050000000000001
5706595,K02183.01,1,CANDIDATE,1.0,19.023136100000002,18.81096,2.04,0.27,-0.15,0.019553,0.0039049999999999996,-0.001538
9071593,K02257.02,2,CANDIDATE,0.514,59.284064,10.66435,1.81,0.13,-0.11,0.0193,0.000286,-0.0017739999999999998
4951249,K02258.01,1,FALSE POSITIVE,0.0,4.52342256,14.000113500000001,1.7,0.51,-0.2,0.014736,0.003026,-0.001231
8126558,K02259.01,1,CANDIDATE,1.0,12.19140405,15.443105,2.46,0.67,-0.41,0.023339,0.001287,-0.000725
11811193,K02260.01,1,CANDIDATE,1.0,6.11784972,22.091854,1.05,0.19,-0.15,0.007241,0.000185,-0.000272
3734418,K02261.01,1,CANDIDATE,0.997,3.97599629,20.612434,1.11,0.07,-0.06,0.013018,0.000361,-0.000607
6634133,K02262.01,1,FALSE POSITIVE,0.0,9.94221873,22.974052,19.64,5.77,-2.65,0.196178,69.65608,-0.157727
8613535,K02263.01,1,CANDIDATE,0.962,29.9685917,19.811733,1.91,0.6,-0.2,0.016258,0.00044800000000000005,-0.000475
6200235,K02350.01,1,CANDIDATE,1.0,1.078389713,30.415829,1.98,0.55,-0.33,0.018374,0.003908,-0.002731
1872821,K02351.01,1,CANDIDATE,1.0,10.27380957,17.77157,1.68,0.16,-0.08,0.017115000000000002,0.000889,-0.00047599999999999997
8013439,K02352.01,2,CANDIDATE,1.0,13.39155154,18.317857999999998,1.58,0.25,-0.41,0.006628,7.5e-05,-0.000335
8013439,K02352.02,1,CANDIDATE,1.0,5.62904396,23.317818,1.39,0.21,-0.37,0.005804999999999999,0.000164,-0.000147
8013439,K02352.03,3,CANDIDATE,1.0,8.256285700000001,14.519956,1.49,0.23,-0.39,0.006235,0.001155,-0.000625
12505654,K02353.01,1,CANDIDATE,1.0,5.186737262,17.147388,2.4,0.38,-0.17,0.028314,0.005363000000000001,-0.0035329999999999997
7215678,K02354.01,1,CANDIDATE,1.0,1.1512446859999999,30.304109999999998,40.32,12.6,-4.21,0.400856,7.628475,-0.117362
5097868,K02435.01,1,CANDIDATE,1.0,6.80243431,12.355037,2.6,0.72,-0.22,0.029185000000000003,0.010173,-0.015735
8570333,K02436.01,1,CANDIDATE,0.982,84.5733346,15.94036,2.59,0.58,-0.22,0.026708999999999997,0.001472,-0.0007650000000000001
5036705,K02437.01,1,CANDIDATE,0.987,4.14789051,13.618851000000001,1.93,0.37,-0.3,0.012475,0.001188,-0.001987
5078939,K02438.01,1,FALSE POSITIVE,0.0,1.958577398,19.443620000000003,1.8,0.37,-0.14,0.020166999999999997,0.006973999999999999,-0.000915
6867555,K02439.01,1,CANDIDATE,1.0,5.19103699,21.030302,1.92,0.64,-0.21,0.01566,0.000572,-0.00044699999999999997
6867555,K02439.02,2,CANDIDATE,0.996,7.501793400000001,8.431282000000001,1.32,0.43,-0.15,0.010735,0.000763,-0.000643
5339567,K02440.01,1,CANDIDATE,0.984,4.86638504,14.634054,1.32,0.2,-0.18,0.010894,0.000523,-0.000546
9205907,K02528.01,1,CANDIDATE,0.997,12.02295362,16.464874,3.28,0.95,-0.32,0.034126,0.0006889999999999999,-0.008376
8463346,K02529.01,1,CANDIDATE,0.982,16.79716262,18.140097,2.75,0.13,-0.12,0.036114,0.002134,-0.0074340000000000005
8463346,K02529.02,2,CANDIDATE,0.997,64.0019669,12.023532000000001,2.48,0.12,-0.11,0.032595,0.006861,-0.003128
9011825,K02530.01,1,CANDIDATE,0.996,37.333116499999996,16.417692000000002,2.5,0.38,-0.57,0.014415,0.00101,-0.0020050000000000003
4172746,K02531.01,1,CANDIDATE,0.996,17.6997392,16.564429999999998,1.96,0.17,-0.16,0.024246,0.0013160000000000001,-0.001126
5174858,K02532.01,1,CANDIDATE,0.998,7.970971899999999,14.189094,2.27,0.34,-0.16,0.025116,0.00025699999999999996,-0.005174
11074835,K02533.01,1,CANDIDATE,0.95,6.03355539,15.596798000000001,3.34,0.71,-0.57,0.008535,0.000233,-0.000376
5956787,K02616.01,1,FALSE POSITIVE,0.0,0.569115976,14.137820000000001,1.8,0.16,-0.16,0.025083,0.027264,-0.0008609999999999999
4915638,K02617.01,1,CANDIDATE,1.0,8.63050092,12.935628,1.43,0.24,-0.13,0.017113,0.000166,-0.0015429999999999999
6351097,K02618.01,1,FALSE POSITIVE,0.0,12.49117388,13.794085999999998,1.36,0.36,-0.16,0.013681,0.003146,-0.001187
8081905,K02619.01,1,CANDIDATE,1.0,3.27645723,15.281276,1.71,0.52,-0.17,0.016307,0.000733,-0.0007019999999999999
11465950,K02620.01,1,CANDIDATE,1.0,16.0573291,15.356581,2.27,0.51,-0.17,0.025772000000000003,0.000867,-0.004392
9996632,K02621.01,1,FALSE POSITIVE,0.274,8.44326557,17.16906,1.97,0.67,-0.22,0.017641999999999998,0.00041500000000000006,-0.001013
10527135,K02622.01,1,FALSE POSITIVE,0.0,0.328686504,13.651684,1.11,0.24,-0.1,0.012036,0.000508,-0.000446
9006449,K01413.01,1,CANDIDATE,0.986,12.64504291,22.816101,1.55,0.36,-0.2,0.016062,0.000429,-0.0029620000000000002
9006449,K01413.02,2,CANDIDATE,0.999,21.5262958,16.619741,1.36,0.31,-0.18,0.014029,0.0014089999999999999,-0.001535
9006449,K01413.03,3,CANDIDATE,0.935,33.8845825,12.932611999999999,1.74,0.4,-0.24,0.017958000000000002,0.000393,-0.004582999999999999
8916492,K01414.01,1,FALSE POSITIVE,0.0,4.02378908,31.986753000000004,2.24,0.37,-1.1,0.005568,0.0007650000000000001,-0.00031
11517719,K01416.01,1,CANDIDATE,0.92,2.495780169,1486.8234,15.75,4.7,-2.02,0.14540699999999998,0.000705,-0.0007070000000000001
11599264,K01417.01,1,FALSE POSITIVE,0.0,8.428090255,188.63396,517.43,145.3,-45.63,5.886209,52.62047,-0.342099
11100657,K01418.01,1,FALSE POSITIVE,0.0,8.344104632999999,154.93022,836.31,198.6,-79.84,9.139057000000001,49.429759999999995,-1.794301
12108312,K01492.01,1,FALSE POSITIVE,0.0,0.70544824,10.002772,20.03,4.83,-1.94,0.222063,0.272843,-0.136577
9842906,K01493.01,1,FALSE POSITIVE,0.0,4.9883873,29.411352,3.28,1.05,-0.42,0.025642,0.000528,-0.004757
11821363,K01494.01,1,CANDIDATE,0.994,8.19596647,17.202415,2.04,0.13,-0.19,0.025049000000000002,0.001199,-0.001088
7629518,K01495.01,1,CANDIDATE,0.999,15.59466045,41.834026,2.74,0.88,-0.29,0.027042,0.000539,-0.0006219999999999999
4828341,K01496.01,1,FALSE POSITIVE,0.0,36.12895451,61.747882999999995,53.72,15.67,-6.71,0.5394329999999999,73.01382,-1.143204
11774387,K01497.01,1,FALSE POSITIVE,0.0,0.520222869,11.872461999999999,1.52,0.46,-0.16,0.015613,0.003266,-0.000654
9636135,K01498.01,1,CANDIDATE,0.997,5.83376197,30.119083000000003,2.98,0.88,-0.35,0.022847,0.0036149999999999997,-0.001737
4770174,K02971.01,1,CANDIDATE,1.0,6.09595681,14.259108,1.26,0.23,-0.16,0.007881,0.00162,-0.00047400000000000003
4770174,K02971.02,2,CANDIDATE,0.999,31.9533679,8.691907,1.65,0.29,-0.21,0.010306999999999998,0.00155,-0.001074
8949925,K02972.01,1,CANDIDATE,0.984,13.2511214,13.329139999999999,1.98,0.32,-0.26,0.014901,0.000582,-0.000933
8949925,K02972.02,2,FALSE POSITIVE,0.383,42.029229799999996,11.346627,2.33,0.38,-0.31,0.017546,0.001064,-0.000611
5091016,K02973.01,1,FALSE POSITIVE,0.0,5.76556718,16.316338000000002,1.66,0.57,-0.23,0.014194,0.000398,-0.0011480000000000001
6948480,K02975.01,1,FALSE POSITIVE,0.0,175.329014,14.519132999999998,27.03,8.49,-2.81,0.266206,6.853389,-0.373012
6438099,K02976.01,1,CANDIDATE,0.989,21.61313362,12.131297,1.94,0.23,-0.1,0.028166000000000004,0.015735,-0.002554
5040077,K03065.01,1,CANDIDATE,0.999,0.8963822690000001,11.430655999999999,1.0,0.26,-0.11,0.010912999999999999,0.0008289999999999999,-0.000611
4067925,K03066.01,1,CANDIDATE,0.887,24.2204192,12.206418,2.1,0.33,-0.15,0.025317,0.001629,-0.001282
4847782,K03067.01,1,FALSE POSITIVE,0.0,30.959705300000003,13.980326999999999,16.63,2.16,-1.36,0.213233,69.29966,-0.445549
3230805,K03068.01,1,CANDIDATE,0.992,3.91679553,10.156333,0.85,0.09,-0.07,0.011285,0.0007599999999999999,-0.000611
3230805,K03068.02,2,CANDIDATE,1.0,6.65171459,8.288979,0.84,0.09,-0.06,0.011219,0.000615,-0.0009880000000000002
4676964,K03069.01,1,CANDIDATE,1.0,43.1024434,12.789971000000001,1.88,0.52,-0.33,0.015663999999999997,0.000947,-0.000648
6072593,K03070.01,1,FALSE POSITIVE,0.0,5.07538255,13.360335999999998,1.74,0.48,-0.33,0.014213,0.000727,-0.00274
5200084,K03159.01,1,FALSE POSITIVE,0.0,2.9039446,11.910183,1.17,0.41,-0.4,0.0035259999999999996,0.000754,-0.000239
2696703,K03161.01,1,FALSE POSITIVE,0.0,6.09406648,140.75116,54.54,17.08,-9.96,0.299764,68.83485,-0.146644
9752973,K03162.01,1,FALSE POSITIVE,0.0,0.716709761,20.359848,1.42,0.28,-0.31,0.011089,0.00018700000000000002,-0.002918
9579208,K03165.01,1,CANDIDATE,1.0,4.11754421,13.636273999999998,1.02,0.07,-0.04,0.005429,0.00019099999999999998,-0.00021
12255382,K03167.01,1,FALSE POSITIVE,0.0,0.49966496200000005,15.76335,0.5,0.07,-0.02,0.005351,0.00018999999999999998,-0.000177
4450844,K03168.01,1,CANDIDATE,0.999,56.347951699999996,9.166768,1.06,0.04,-0.04,0.006599,0.001546,-0.000657
3337061,K03172.01,1,FALSE POSITIVE,0.0,6.558370599999999,12.879899,39.06,6.74,-8.24,0.222735,27.977970000000003,-1.176655
9008103,K03283.02,1,CANDIDATE,0.989,20.5718107,10.408941,1.34,0.14,-0.1,0.017281,0.001135,-0.00091
6497146,K03284.01,1,CANDIDATE,1.0,35.2330694,11.920323,0.97,0.06,-0.07,0.016941,0.00107,-0.000725
8625813,K03285.01,1,FALSE POSITIVE,0.0,45.3965379,13.707460000000001,1.97,0.12,-0.19,0.028033999999999996,0.001686,-0.0016489999999999999
8016691,K03286.01,1,CANDIDATE,0.945,18.1373788,9.948514,1.41,0.11,-0.15,0.021422999999999998,0.004121,-0.006305
6584273,K03287.01,1,CANDIDATE,0.949,51.1104797,19.658266,1.6,0.45,-0.14,0.016631,0.000683,-0.000558
5768816,K03288.01,1,CANDIDATE,0.834,47.9869119,24.939644,3.35,0.88,-0.47,0.031301,7.099999999999999e-05,-0.004768
5360974,K03289.01,1,FALSE POSITIVE,0.0,29.804269399999995,15.679331,24.73,3.26,-2.93,0.273807,85.53232,-7.7172339999999995
11657614,K03370.01,2,CANDIDATE,0.903,24.352541,9.840206,1.52,0.05,-0.11,0.017258000000000003,0.001789,-0.003708
11657614,K03370.02,1,CANDIDATE,0.996,5.94228603,14.317957999999999,1.23,0.04,-0.08,0.014006999999999999,0.001505,-0.0012490000000000001
11125797,K03371.01,1,CANDIDATE,0.998,58.126377500000004,10.819026,1.32,0.17,-0.04,0.014794999999999999,0.000925,-0.0006889999999999999
